1,180.22,-70.20
1,188.42,-70.00
1,192.51,-63.60
1,196.61,-66.50
1,204.80,-73.00
1,204.80,-67.90
1,208.90,-63.50
1,212.99,-70.60
1,221.18,-71.00
1,221.18,-65.00
1,229.38,-65.10
1,237.57,-71.80
1,237.57,-70.30
1,245.76,-63.30
1,249.86,-65.80
1,258.05,-72.20
1,258.05,-64.70
1,266.24,-64.50
1,270.34,-71.50
1,274.43,-65.80
1,282.62,-65.20
1,286.72,-71.50
1,294.91,-67.10
1,299.01,-66.30
1,307.20,-65.50
1,311.30,-71.30
1,315.39,-65.50
1,319.49,-65.60
1,327.68,-71.40
1,331.78,-66.40
1,339.97,-64.60
1,348.16,-69.30
1,352.26,-70.60
1,356.35,-64.80
1,364.54,-66.60
1,372.74,-70.40
1,372.74,-67.90
1,380.93,-64.20
1,389.12,-69.80
1,397.31,-70.90
1,401.41,-65.20
1,409.60,-66.30
1,413.70,-70.50
1,417.79,-66.10
1,425.98,-65.60
1,434.18,-69.50
1,438.27,-69.00
1,442.37,-65.20
1,454.66,-68.80
1,454.66,-69.80
2,454.66,-64.80
1,8.19,-68.20
1,12.29,-74.10
1,12.29,-64.00
1,16.38,-62.30
1,16.38,-67.90
1,20.48,-74.10
1,24.58,-69.40
1,24.58,-63.80
1,28.67,-63.20
1,28.67,-66.10
1,32.77,-74.10
1,36.86,-65.60
1,40.96,-63.10
1,40.96,-74.60
1,45.06,-67.80
1,49.15,-63.10
1,53.25,-72.90
1,53.25,-69.30
1,57.34,-62.30
1,61.44,-69.60
1,65.54,-73.00
1,65.54,-62.10
1,69.63,-70.70
1,73.73,-71.70
1,77.82,-62.20
1,81.92,-71.70
1,86.02,-70.30
1,86.02,-62.20
1,90.11,-71.80
1,94.21,-70.30
1,98.30,-63.00
1,102.40,-73.60
1,106.50,-68.40
1,110.59,-63.60
1,114.69,-69.50
1,118.78,-64.30
1,122.88,-64.40
1,126.98,-73.40
1,131.07,-69.80
1,131.07,-63.90
1,139.26,-67.70
1,143.36,-74.00
1,147.46,-70.00
1,151.55,-63.40
1,155.65,-70.70
1,163.84,-73.80
1,155.65,-66.30
1,167.94,-65.10
1,172.03,-71.40
1,180.22,-71.10
1,184.32,-63.60
1,188.42,-70.50
1,192.51,-73.10
1,196.61,-64.50
1,200.70,-67.30
1,204.80,-72.70
1,208.90,-64.70
1,217.09,-68.90
1,221.18,-72.10
1,225.28,-63.80
1,233.47,-71.10
1,237.57,-69.70
1,237.57,-64.20
1,245.76,-72.30
1,249.86,-69.00
1,258.05,-67.20
1,262.14,-66.00
1,270.34,-72.40
1,270.34,-66.60
1,278.53,-66.50
1,290.82,-72.30
1,290.82,-66.20
1,299.01,-72.70
1,299.01,-66.30
1,307.20,-65.30
1,311.30,-72.00
1,315.39,-71.70
1,319.49,-65.10
1,331.78,-67.80
1,335.87,-71.80
1,339.97,-68.80
1,348.16,-65.40
1,356.35,-68.60
1,360.45,-71.80
1,364.54,-65.40
1,372.74,-66.40
1,380.93,-72.00
1,385.02,-68.30
1,389.12,-65.40
1,401.41,-70.40
1,405.50,-72.20
1,409.60,-66.20
1,417.79,-66.20
1,425.98,-71.90
1,430.08,-71.10
1,438.27,-71.00
1,442.37,-67.50
1,450.56,-66.60
1,458.75,-69.80
1,462.85,-71.90
2,458.75,-68.40
1,8.19,-63.40
1,8.19,-69.40
1,12.29,-75.10
1,16.38,-70.00
1,16.38,-63.30
1,20.48,-69.60
1,24.58,-75.30
1,24.58,-67.40
1,24.58,-64.50
1,32.77,-75.20
1,32.77,-68.60
1,36.86,-64.10
1,40.96,-72.20
1,36.86,-73.50
1,45.06,-63.70
1,49.15,-74.30
1,53.25,-70.60
1,53.25,-63.10
1,57.34,-73.90
1,61.44,-74.50
1,61.44,-63.80
1,69.63,-70.10
1,73.73,-74.70
1,73.73,-64.50
1,77.82,-72.80
1,81.92,-73.00
1,86.02,-72.00
1,86.02,-63.40
1,90.11,-72.40
1,98.30,-72.50
1,98.30,-64.40
1,102.40,-68.50
1,106.50,-74.90
1,110.59,-70.00
1,114.69,-71.20
1,118.78,-72.70
1,122.88,-64.90
1,126.98,-67.90
1,131.07,-74.70
1,135.17,-68.40
1,139.26,-65.60
1,143.36,-73.10
1,147.46,-70.50
1,151.55,-64.40
1,155.65,-71.80
1,159.74,-70.90
1,163.84,-64.90
1,172.03,-72.80
1,172.03,-68.90
1,176.13,-66.50
1,184.32,-73.30
1,188.42,-68.00
1,192.51,-66.10
1,200.70,-74.20
1,200.70,-65.60
1,204.80,-65.90
1,212.99,-67.10
1,217.09,-73.40
1,221.18,-68.50
1,225.28,-65.00
1,233.47,-72.60
1,237.57,-69.70
1,241.66,-65.70
1,249.86,-73.90
1,253.95,-70.10
1,258.05,-65.70
1,266.24,-73.40
1,270.34,-67.20
1,274.43,-67.70
1,282.62,-73.40
1,286.72,-67.50
1,290.82,-67.90
1,299.01,-73.10
1,299.01,-66.60
1,303.10,-66.10
1,315.39,-72.70
1,319.49,-67.90
1,323.58,-67.10
1,331.78,-72.90
1,335.87,-67.00
1,344.06,-68.50
1,352.26,-73.00
1,352.26,-65.80
1,364.54,-67.60
1,368.64,-72.10
1,372.74,-65.40
1,376.83,-65.80
1,389.12,-71.10
1,389.12,-69.30
1,397.31,-66.40
1,409.60,-72.20
1,409.60,-68.40
1,421.89,-67.50
1,425.98,-73.40
1,430.08,-66.10
1,438.27,-70.50
1,446.46,-66.40
1,454.66,-72.50
1,454.66,-66.90
1,462.85,-69.20
2,462.85,-70.20
1,4.10,-63.60
1,12.29,-75.70
1,12.29,-63.60
1,16.38,-73.90
1,16.38,-67.20
1,20.48,-68.70
1,20.48,-72.70
1,24.58,-63.20
1,28.67,-74.60
1,28.67,-67.20
1,32.77,-67.20
1,36.86,-75.30
1,36.86,-65.00
1,40.96,-68.70
1,45.06,-75.70
1,49.15,-64.90
1,53.25,-66.30
1,53.25,-67.60
1,57.34,-75.60
1,61.44,-65.00
1,65.54,-66.90
1,69.63,-75.30
1,69.63,-65.00
1,73.73,-71.50
1,77.82,-74.30
1,81.92,-63.90
1,86.02,-73.70
1,90.11,-67.20
1,90.11,-65.70
1,98.30,-75.20
1,98.30,-64.50
1,102.40,-73.40
1,106.50,-70.80
1,110.59,-67.40
1,114.69,-73.80
1,118.78,-64.00
1,122.88,-75.00
1,126.98,-65.20
1,131.07,-70.30
1,135.17,-71.00
1,139.26,-66.90
1,147.46,-75.40
1,147.46,-64.40
1,155.65,-74.40
1,155.65,-66.30
1,163.84,-68.40
1,167.94,-74.50
1,172.03,-70.40
1,176.13,-66.00
1,180.22,-74.90
1,184.32,-68.40
1,188.42,-67.40
1,196.61,-75.30
1,196.61,-67.90
1,204.80,-70.30
1,208.90,-74.00
1,212.99,-66.00
1,221.18,-74.90
1,221.18,-71.80
1,229.38,-74.30
1,233.47,-65.90
1,241.66,-74.80
1,241.66,-69.70
1,249.86,-68.80
1,253.95,-73.10
1,262.14,-66.90
1,266.24,-74.60
1,270.34,-67.10
1,278.53,-72.90
1,282.62,-69.50
1,290.82,-67.10
1,294.91,-74.00
1,294.91,-65.20
1,303.10,-74.10
1,307.20,-66.30
1,315.39,-71.50
1,319.49,-72.10
1,323.58,-69.00
1,331.78,-68.80
1,335.87,-72.20
1,344.06,-65.90
1,352.26,-72.50
1,356.35,-67.40
1,364.54,-69.70
1,368.64,-70.80
1,376.83,-65.80
1,380.93,-72.30
1,385.02,-66.90
1,393.22,-70.40
1,397.31,-69.50
1,409.60,-67.90
1,413.70,-71.20
1,417.79,-66.40
1,425.98,-72.50
1,430.08,-67.90
1,438.27,-69.30
1,446.46,-72.00
1,450.56,-66.30
1,458.75,-72.50
1,462.85,-68.00
2,466.94,-69.20
1,8.19,-76.50
1,8.19,-63.80
1,12.29,-73.90
1,16.38,-74.70
1,16.38,-63.50
1,20.48,-71.50
1,20.48,-73.20
1,24.58,-70.20
1,24.58,-63.50
1,32.77,-76.00
1,32.77,-66.00
1,36.86,-70.50
1,40.96,-75.90
1,40.96,-63.50
1,45.06,-74.70
1,49.15,-68.00
1,53.25,-67.80
1,57.34,-74.60
1,57.34,-63.40
1,61.44,-74.40
1,65.54,-70.20
1,69.63,-73.60
1,69.63,-63.90
1,77.82,-75.90
1,77.82,-66.70
1,81.92,-69.10
1,86.02,-74.20
1,90.11,-64.60
1,94.21,-72.50
1,98.30,-70.70
1,98.30,-65.80
1,106.50,-75.80
1,106.50,-64.50
1,110.59,-72.10
1,114.69,-71.00
1,118.78,-64.10
1,122.88,-74.20
1,126.98,-69.80
1,131.07,-67.90
1,135.17,-68.60
1,139.26,-74.50
1,143.36,-64.70
1,147.46,-72.70
1,151.55,-70.20
1,155.65,-64.90
1,163.84,-74.60
1,163.84,-67.90
1,172.03,-68.00
1,176.13,-74.90
1,180.22,-65.20
1,184.32,-74.20
1,188.42,-68.70
1,192.51,-67.40
1,200.70,-74.80
1,204.80,-67.40
1,208.90,-68.60
1,212.99,-73.90
1,217.09,-66.10
1,221.18,-70.00
1,225.28,-72.00
1,233.47,-67.00
1,237.57,-74.20
1,241.66,-65.90
1,249.86,-72.00
1,253.95,-68.70
1,258.05,-68.00
1,266.24,-72.70
1,270.34,-65.10
1,274.43,-72.60
1,282.62,-73.30
1,286.72,-65.50
1,294.91,-72.80
1,299.01,-66.10
1,303.10,-71.20
1,311.30,-70.00
1,315.39,-67.40
1,323.58,-73.30
1,323.58,-67.40
1,331.78,-69.00
1,339.97,-73.60
1,344.06,-66.60
1,352.26,-69.60
1,360.45,-72.80
1,364.54,-73.30
1,368.64,-73.00
1,372.74,-68.30
1,380.93,-67.60
1,389.12,-72.80
1,393.22,-67.40
1,401.41,-69.10
1,409.60,-72.10
1,413.70,-66.20
1,421.89,-70.80
1,425.98,-69.90
1,434.18,-67.10
1,442.37,-72.70
1,446.46,-67.50
1,454.66,-69.90
1,458.75,-72.30
1,462.85,-70.20
2,462.85,-67.50
1,8.19,-76.50
1,8.19,-64.60
1,12.29,-73.50
1,16.38,-74.30
1,16.38,-64.20
1,20.48,-74.50
1,20.48,-69.60
1,24.58,-66.70
1,28.67,-76.20
1,28.67,-65.80
1,32.77,-70.50
1,36.86,-76.10
1,36.86,-63.90
1,40.96,-75.30
1,45.06,-71.40
1,49.15,-65.70
1,53.25,-75.90
1,53.25,-63.80
1,57.34,-75.90
1,61.44,-69.20
1,65.54,-68.50
1,69.63,-73.30
1,69.63,-65.00
1,77.82,-75.80
1,77.82,-65.20
1,81.92,-72.70
1,86.02,-69.20
1,86.02,-67.90
1,94.21,-74.10
1,94.21,-64.70
1,98.30,-68.80
1,106.50,-75.90
1,106.50,-64.40
1,110.59,-75.00
1,114.69,-69.20
1,118.78,-68.20
1,122.88,-74.10
1,126.98,-64.70
1,131.07,-74.10
1,135.17,-68.00
1,139.26,-68.60
1,147.46,-75.40
1,147.46,-64.80
1,155.65,-72.60
1,155.65,-70.40
1,163.84,-74.80
1,163.84,-64.90
1,172.03,-71.80
1,176.13,-74.00
1,180.22,-64.70
1,184.32,-74.20
1,188.42,-67.50
1,192.51,-68.60
1,200.70,-74.60
1,200.70,-65.80
1,208.90,-71.80
1,212.99,-69.90
1,217.09,-66.40
1,225.28,-74.40
1,225.28,-65.20
1,229.38,-65.40
1,241.66,-74.20
1,241.66,-65.50
1,249.86,-71.30
1,253.95,-70.40
1,258.05,-67.00
1,266.24,-74.10
1,270.34,-66.10
1,274.43,-71.50
1,278.53,-68.50
1,286.72,-68.00
1,294.91,-73.80
1,299.01,-67.40
1,303.10,-69.60
1,311.30,-72.90
1,311.30,-66.00
1,323.58,-73.50
1,323.58,-69.10
1,331.78,-69.00
1,335.87,-71.80
1,344.06,-66.90
1,352.26,-72.70
1,356.35,-65.90
1,364.54,-73.60
1,368.64,-66.50
1,376.83,-72.50
1,380.93,-68.00
1,389.12,-69.80
1,393.22,-71.90
1,401.41,-66.20
1,409.60,-67.20
1,417.79,-73.30
1,421.89,-66.80
1,430.08,-72.30
1,434.18,-70.50
1,438.27,-67.30
1,450.56,-72.40
1,450.56,-66.50
1,462.85,-72.80
1,462.85,-66.90
2,466.94,-71.80
1,8.19,-67.60
1,0.00,-74.20
1,12.29,-67.60
1,16.38,-71.00
1,16.38,-71.40
1,20.48,-67.50
1,24.58,-74.30
1,24.58,-75.50
1,24.58,-64.70
1,32.77,-76.00
1,32.77,-63.90
1,36.86,-76.50
1,36.86,-64.10
1,40.96,-75.90
1,45.06,-65.00
1,49.15,-75.50
1,53.25,-65.80
1,28.67,-74.50
1,57.34,-67.20
1,61.44,-73.00
1,65.54,-75.60
1,65.54,-64.80
1,73.73,-75.70
1,73.73,-64.70
1,77.82,-75.90
1,81.92,-64.10
1,86.02,-75.40
1,90.11,-64.80
1,94.21,-75.30
1,94.21,-65.20
1,102.40,-75.10
1,102.40,-65.90
1,110.59,-73.70
1,110.59,-67.20
1,114.69,-74.70
1,118.78,-65.70
1,122.88,-74.30
1,118.78,-66.40
1,131.07,-75.00
1,135.17,-65.20
1,139.26,-74.90
1,143.36,-64.80
1,147.46,-75.20
1,151.55,-64.70
1,159.74,-75.30
1,159.74,-65.50
1,167.94,-75.50
1,167.94,-65.20
1,176.13,-74.90
1,180.22,-66.20
1,184.32,-75.20
1,188.42,-71.30
1,196.61,-70.20
1,196.61,-69.20
1,204.80,-71.50
1,204.80,-67.40
1,212.99,-69.60
1,217.09,-69.60
1,221.18,-71.00
1,225.28,-68.30
1,233.47,-72.30
1,253.95,-67.30
1,245.76,-72.90
1,245.76,-66.00
1,253.95,-73.60
1,258.05,-65.40
1,266.24,-74.20
1,270.34,-65.70
1,274.43,-72.80
1,282.62,-68.40
1,286.72,-69.80
1,290.82,-66.60
1,299.01,-73.20
1,303.10,-65.20
1,311.30,-70.70
1,315.39,-69.70
1,319.49,-66.60
1,327.68,-72.80
1,331.78,-65.40
1,335.87,-72.70
1,344.06,-66.50
1,352.26,-73.40
1,356.35,-65.70
1,364.54,-73.30
1,368.64,-65.90
1,376.83,-72.70
1,380.93,-67.10
1,385.02,-69.70
1,393.22,-70.90
1,401.41,-66.70
1,409.60,-72.70
1,413.70,-65.90
1,421.89,-71.20
1,425.98,-69.30
1,434.18,-69.00
1,442.37,-69.70
1,446.46,-66.80
1,454.66,-72.50
1,454.66,-65.80
1,462.85,-71.90
2,462.85,-68.40
1,8.19,-68.40
1,8.19,-75.10
1,12.29,-63.70
1,16.38,-75.80
1,16.38,-66.90
1,20.48,-69.10
1,24.58,-73.60
1,24.58,-64.00
1,28.67,-75.10
1,32.77,-63.80
1,36.86,-76.00
1,36.86,-69.10
1,40.96,-74.00
1,40.96,-64.00
1,45.06,-75.80
1,45.06,-64.00
1,53.25,-74.40
1,53.25,-65.40
1,57.34,-71.50
1,61.44,-71.80
1,65.54,-65.10
1,69.63,-74.10
1,69.63,-63.90
1,73.73,-76.20
1,77.82,-65.50
1,81.92,-67.40
1,86.02,-74.70
1,90.11,-64.50
1,81.92,-75.70
1,94.21,-66.10
1,102.40,-72.10
1,102.40,-70.90
1,110.59,-75.40
1,110.59,-71.80
1,114.69,-70.90
1,131.07,-66.20
1,122.88,-75.30
1,126.98,-66.20
1,131.07,-70.80
1,135.17,-72.00
1,139.26,-65.50
1,147.46,-75.50
1,147.46,-66.90
1,155.65,-75.30
1,155.65,-64.80
1,163.84,-71.40
1,167.94,-71.20
1,167.94,-66.70
1,176.13,-74.50
1,180.22,-65.20
1,184.32,-74.20
1,188.42,-66.60
1,192.51,-71.70
1,196.61,-70.80
1,200.70,-66.90
1,208.90,-74.40
1,212.99,-65.10
1,217.09,-74.20
1,225.28,-69.50
1,225.28,-67.50
1,233.47,-73.80
1,237.57,-65.50
1,229.38,-72.30
1,249.86,-69.50
1,249.86,-66.90
1,262.14,-74.40
1,262.14,-66.20
1,270.34,-71.40
1,274.43,-71.00
1,278.53,-66.90
1,290.82,-73.70
1,290.82,-65.60
1,299.01,-69.80
1,303.10,-66.40
1,311.30,-73.70
1,311.30,-65.70
1,323.58,-73.90
1,323.58,-65.90
1,335.87,-73.10
1,335.87,-67.00
1,344.06,-72.70
1,352.26,-69.90
1,356.35,-68.20
1,364.54,-71.50
1,368.64,-66.60
1,376.83,-73.10
1,380.93,-66.10
1,389.12,-73.40
1,393.22,-68.00
1,401.41,-69.90
1,409.60,-70.40
1,409.60,-66.70
1,421.89,-72.30
1,425.98,-67.60
1,434.18,-69.60
1,438.27,-66.40
1,446.46,-71.80
1,450.56,-68.40
1,458.75,-68.70
1,466.94,-71.40
2,462.85,-66.30
1,4.10,-76.80
1,8.19,-64.90
1,12.29,-76.30
1,16.38,-64.00
1,16.38,-74.30
1,20.48,-70.00
1,24.58,-65.70
1,24.58,-76.00
1,24.58,-63.60
1,32.77,-75.80
1,32.77,-67.30
1,36.86,-68.70
1,40.96,-74.70
1,40.96,-64.10
1,45.06,-76.30
1,49.15,-67.60
1,53.25,-72.40
1,53.25,-71.40
1,57.34,-64.10
1,61.44,-76.00
1,65.54,-65.00
1,69.63,-72.50
1,73.73,-75.20
1,73.73,-64.50
1,77.82,-76.00
1,81.92,-66.00
1,86.02,-71.70
1,90.11,-68.70
1,90.11,-69.30
1,98.30,-73.90
1,98.30,-64.80
1,102.40,-76.00
1,106.50,-65.60
1,110.59,-72.80
1,114.69,-64.80
1,118.78,-75.90
1,122.88,-66.10
1,126.98,-70.90
1,131.07,-72.00
1,135.17,-65.60
1,139.26,-75.60
1,143.36,-65.70
1,147.46,-72.50
1,155.65,-73.80
1,155.65,-65.10
1,163.84,-74.80
1,163.84,-67.00
1,172.03,-69.30
1,176.13,-73.40
1,180.22,-65.00
1,184.32,-74.90
1,188.42,-65.80
1,196.61,-72.50
1,196.61,-70.90
1,204.80,-66.80
1,208.90,-74.90
1,212.99,-66.70
1,217.09,-74.70
1,225.28,-70.40
1,229.38,-72.20
1,233.47,-66.30
1,241.66,-75.00
1,241.66,-66.10
1,249.86,-74.40
1,253.95,-66.80
1,262.14,-72.90
1,262.14,-65.70
1,270.34,-73.90
1,274.43,-68.40
1,278.53,-68.00
1,290.82,-73.60
1,290.82,-65.60
1,299.01,-73.30
1,303.10,-67.20
1,307.20,-69.10
1,315.39,-73.50
1,319.49,-66.30
1,327.68,-71.30
1,331.78,-70.90
1,335.87,-66.30
1,344.06,-74.00
1,352.26,-67.30
1,356.35,-70.10
1,364.54,-71.80
1,368.64,-66.20
1,376.83,-71.40
1,380.93,-70.20
1,385.02,-66.70
1,393.22,-73.30
1,401.41,-67.20
1,409.60,-68.90
1,413.70,-72.40
1,417.79,-66.10
1,425.98,-71.00
1,430.08,-65.80
1,438.27,-70.90
1,446.46,-70.30
1,450.56,-65.90
1,458.75,-72.00
1,466.94,-69.20
2,462.85,-66.50
1,8.19,-76.00
1,8.19,-69.10
1,12.29,-64.90
1,16.38,-75.90
1,16.38,-68.00
1,20.48,-66.10
1,20.48,-76.70
1,24.58,-69.50
1,28.67,-69.30
1,28.67,-75.50
1,32.77,-63.90
1,36.86,-73.80
1,40.96,-72.30
1,40.96,-64.80
1,45.06,-76.30
1,49.15,-68.30
1,53.25,-66.60
1,53.25,-76.70
1,57.34,-65.90
1,61.44,-66.90
1,45.06,-67.80
1,69.63,-74.00
1,69.63,-64.00
1,77.82,-75.60
1,77.82,-67.70
1,81.92,-63.80
1,86.02,-75.20
1,90.11,-66.80
1,90.11,-71.40
1,98.30,-70.80
1,98.30,-66.90
1,106.50,-76.30
1,106.50,-64.20
1,110.59,-76.00
1,114.69,-64.30
1,118.78,-75.30
1,122.88,-66.10
1,126.98,-72.50
1,131.07,-68.70
1,135.17,-69.20
1,139.26,-72.40
1,143.36,-66.70
1,147.46,-75.20
1,151.55,-65.10
1,155.65,-75.30
1,159.74,-64.80
1,167.94,-75.20
1,167.94,-65.70
1,176.13,-70.00
1,180.22,-71.00
1,184.32,-67.70
1,188.42,-72.80
1,192.51,-65.30
1,200.70,-74.80
1,200.70,-65.40
1,208.90,-69.40
1,212.99,-66.90
1,217.09,-70.10
1,221.18,-68.90
1,229.38,-71.30
1,233.47,-68.00
1,241.66,-71.90
1,241.66,-69.40
1,249.86,-70.30
1,253.95,-67.90
1,262.14,-72.10
1,262.14,-66.50
1,270.34,-73.90
1,274.43,-66.20
1,282.62,-73.40
1,286.72,-67.40
1,290.82,-70.70
1,299.01,-66.70
1,303.10,-69.20
1,311.30,-71.00
1,311.30,-69.20
1,319.49,-70.10
1,323.58,-66.80
1,331.78,-70.30
1,335.87,-66.70
1,344.06,-72.80
1,348.16,-66.50
1,356.35,-72.90
1,360.45,-65.90
1,368.64,-72.20
1,372.74,-67.10
1,380.93,-72.10
1,385.02,-66.30
1,393.22,-72.80
1,397.31,-66.20
1,409.60,-72.50
1,413.70,-66.10
1,421.89,-72.20
1,425.98,-66.70
1,434.18,-71.50
1,438.27,-67.10
1,446.46,-71.70
1,450.56,-67.10
1,458.75,-72.00
1,462.85,-66.70
2,466.94,-71.80
1,8.19,-65.30
1,12.29,-75.70
1,12.29,-64.40
1,16.38,-76.00
1,16.38,-64.70
1,20.48,-76.20
1,20.48,-65.10
1,24.58,-75.90
1,28.67,-70.00
1,28.67,-70.40
1,32.77,-71.00
1,36.86,-65.00
1,40.96,-76.30
1,40.96,-64.10
1,45.06,-76.50
1,49.15,-67.90
1,53.25,-74.10
1,53.25,-64.20
1,57.34,-76.40
1,61.44,-64.70
1,106.50,-74.10
1,65.54,-68.10
1,73.73,-71.80
1,73.73,-70.70
1,77.82,-68.90
1,81.92,-73.10
1,86.02,-67.00
1,90.11,-74.60
1,90.11,-66.00
1,98.30,-75.90
1,98.30,-64.70
1,102.40,-76.30
1,106.50,-64.70
1,110.59,-76.20
1,114.69,-65.60
1,118.78,-75.20
1,122.88,-67.40
1,126.98,-75.50
1,131.07,-66.50
1,135.17,-73.30
1,139.26,-68.90
1,143.36,-70.70
1,147.46,-71.20
1,151.55,-67.80
1,155.65,-73.40
1,159.74,-66.50
1,167.94,-73.30
1,172.03,-67.00
1,176.13,-74.00
1,180.22,-65.70
1,184.32,-74.90
1,188.42,-65.50
1,196.61,-74.50
1,196.61,-66.40
1,204.80,-70.20
1,208.90,-71.00
1,212.99,-69.00
1,217.09,-72.50
